# ctmc

210606_113759_632268 :: res_from_gt_ctmc_210605_204049_3_9_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_2_assoc1_iou9_MOT	11.141	6.598	18.828	7.250	0.000	0.000	13.519	1615.000	1249.000	1099384.000	79702.000	80389.000	6.6004	91.044	18.892	91.342	93.027	11.144	12.213	92.493	11.296	20560.000	94.303	13.519	100.000	7.250	79702.000	1019682.000	0.000	7.250	7.250	100.000	0.000	92.000	1523.000	5.697	0.000	79702.000	0.000	1019682.000	0.000	2835.981	92.494

210606_120741_043385 :: res_from_gt_ctmc_210605_204049_0_0_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc0_iou0_MOT	65.747	62.816	69.339	80.818	69.845	19.000	90.184	1615.000	1610.000	1099384.000	1048664.000	80389.000	68.421	71.73	74.02	76.098	80.284	68.832	95.435	72.772	69.45	14586.000	3.467	90.184	92.365	88.104	968599.000	130785.000	80065.000	80.820	88.103	92.364	1128.000	431.000	56.000	26.687	0.996	968593.000	80071.000	130791.000	0.216	165.556	76.332
210606_120817_968953 :: res_from_gt_ctmc_210605_204049_0_1_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc0_iou1_MOT	66.545	63.735	69.996	82.673	69.845	19.000	91.048	1615.000	1605.000	1099384.000	1028275.000	80389.000	68.328	73.053	73.98	77.177	80.355	69.112	94.254	74.204	69.94	14586.000	3.467	91.048	94.196	88.104	968599.000	130785.000	59676.000	82.674	88.103	94.196	1128.000	431.000	56.000	26.687	0.742	968593.000	59682.000	130791.000	0.216	165.556	76.332
210606_120753_157232 :: res_from_gt_ctmc_210605_204049_0_2_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc0_iou2_MOT	66.605	63.81	70.038	82.930	69.845	19.000	91.170	1615.000	1604.000	1099384.000	1025446.000	80389.000	68.287	73.211	73.949	77.294	80.382	69.113	94.029	74.37	69.929	14586.000	3.467	91.169	94.456	88.104	968599.000	130785.000	56847.000	82.932	88.103	94.456	1128.000	431.000	56.000	26.687	0.707	968593.000	56853.000	130791.000	0.216	165.556	76.332
210606_120601_965627 :: res_from_gt_ctmc_210605_204049_0_3_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc0_iou3_MOT	66.641	63.863	70.054	83.424	69.845	15.000	91.403	1615.000	1603.000	1099384.000	1020017.000	80389.000	68.159	73.463	73.857	77.475	80.45	69.056	93.603	74.634	69.86	14585.000	3.467	91.402	94.959	88.104	968599.000	130785.000	51418.000	83.425	88.103	94.958	1128.000	431.000	56.000	26.687	0.640	968592.000	51425.000	130792.000	0.170	165.545	76.332
210606_120621_181987 :: res_from_gt_ctmc_210605_204049_0_4_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc0_iou4_MOT	66.549	63.776	69.945	84.615	69.845	11.000	91.971	1615.000	1602.000	1099384.000	1006923.000	80389.000	67.738	73.958	73.555	77.804	80.633	68.79	92.58	75.154	69.577	14587.000	3.467	91.970	96.194	88.104	968599.000	130785.000	38324.000	84.616	88.103	96.193	1128.000	431.000	56.000	26.687	0.477	968590.000	38333.000	130794.000	0.125	165.568	76.332
210606_120507_941426 :: res_from_gt_ctmc_210605_204049_0_5_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc0_iou5_MOT	65.909	63.056	69.361	87.549	69.845	7.000	93.401	1615.000	1597.000	1099384.000	974686.000	80389.000	66.423	74.921	72.621	78.43	81.084	67.835	90.069	76.164	68.6	14583.000	3.467	93.401	99.375	88.104	968599.000	130785.000	6087.000	87.550	88.104	99.375	1128.000	431.000	56.000	26.687	0.076	968599.000	6087.000	130785.000	0.079	165.521	76.333
210606_115920_788535 :: res_from_gt_ctmc_210605_204049_0_6_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc0_iou6_MOT	63.289	60.004	67.144	81.237	55.232	7.000	89.648	1615.000	1587.000	1099384.000	893118.000	80389.000	62.384	76.791	69.81	79.618	82.146	64.683	83.754	78.123	65.431	21412.000	5.015	89.648	100.000	81.238	893116.000	206268.000	2.000	81.238	81.238	100.000	892.000	642.000	81.000	39.752	0.000	893116.000	2.000	206268.000	0.086	263.572	78.123
210606_115148_465324 :: res_from_gt_ctmc_210605_204049_0_7_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc0_iou7_MOT	55.823	51.019	61.315	65.296	26.687	1.000	79.005	1615.000	1566.000	1099384.000	717858.000	80389.000	52.183	79.917	63.12	81.732	84.225	56.538	70.408	81.382	57.299	35459.000	12.817	79.005	100.000	65.296	717858.000	381526.000	0.000	65.296	65.296	100.000	431.000	977.000	207.000	60.495	0.000	717858.000	0.000	381526.000	0.015	543.047	81.381
210606_114257_949588 :: res_from_gt_ctmc_210605_204049_0_8_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc0_iou8_MOT	38.71	31.768	47.257	37.924	4.892	0.000	54.993	1615.000	1507.000	1099384.000	416931.000	80389.000	32.023	84.439	48.045	85.294	87.654	38.887	45.893	86.042	39.488	49546.000	37.895	54.993	100.000	37.924	416931.000	682453.000	0.000	37.924	37.924	100.000	79.000	924.000	612.000	57.214	0.000	416931.000	0.000	682453.000	0.000	1306.453	86.042
210606_113718_231711 :: res_from_gt_ctmc_210605_204049_0_9_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc0_iou9_MOT	11.41	6.8296	19.081	7.521	0.000	0.000	13.990	1615.000	1269.000	1099384.000	82687.000	80389.000	6.8332	90.852	19.153	91.157	92.948	11.414	12.531	92.4	11.579	21318.000	93.870	13.990	100.000	7.521	82687.000	1016697.000	0.000	7.521	7.521	100.000	0.000	99.000	1516.000	6.130	0.000	82687.000	0.000	1016697.000	0.000	2834.384	92.401

210606_120442_270170 :: res_from_gt_ctmc_210605_204049_1_0_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc1_iou0_MOT	66.155	63.311	69.645	81.900	69.040	0.000	90.646	1615.000	1604.000	1099384.000	1027800.000	80389.000	68.067	72.807	73.768	76.961	80.344	68.806	94.222	73.943	69.671	14983.000	3.653	90.646	93.802	87.695	964100.000	135284.000	63700.000	81.900	87.695	93.802	1115.000	441.000	59.000	27.307	0.792	964100.000	63700.000	135284.000	0.000	170.854	76.357
210606_120529_692054 :: res_from_gt_ctmc_210605_204049_1_1_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc1_iou1_MOT	66.389	63.566	69.855	82.352	69.226	0.000	90.873	1615.000	1604.000	1099384.000	1026312.000	80389.000	68.169	73.023	73.856	77.145	80.354	68.962	94.096	74.172	69.793	14853.000	3.529	90.873	94.108	87.853	965839.000	133545.000	60473.000	82.352	87.853	94.108	1118.000	440.000	57.000	27.245	0.752	965839.000	60473.000	133545.000	0.000	169.067	76.352
210606_120502_311385 :: res_from_gt_ctmc_210605_204049_1_2_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc1_iou2_MOT	66.515	63.713	69.956	82.726	69.350	0.000	91.057	1615.000	1604.000	1099384.000	1024247.000	80389.000	68.194	73.196	73.876	77.279	80.381	69.025	93.934	74.354	69.843	14759.000	3.529	91.057	94.397	87.946	966859.000	132525.000	57388.000	82.726	87.946	94.397	1120.000	438.000	57.000	27.121	0.714	966859.000	57388.000	132525.000	0.000	167.820	76.347
210606_120410_217679 :: res_from_gt_ctmc_210605_204049_1_3_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc1_iou3_MOT	66.598	63.818	70.011	83.377	69.598	0.000	91.372	1615.000	1603.000	1099384.000	1018668.000	80389.000	68.093	73.489	73.808	77.487	80.458	69.002	93.499	74.659	69.806	14678.000	3.467	91.372	94.992	88.018	967652.000	131732.000	51016.000	83.377	88.018	94.992	1124.000	435.000	56.000	26.935	0.635	967652.000	51016.000	131732.000	0.000	166.762	76.341
210606_120342_531459 :: res_from_gt_ctmc_210605_204049_1_4_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc1_iou4_MOT	66.509	63.734	69.905	84.786	69.783	0.000	92.049	1615.000	1601.000	1099384.000	1004392.000	80389.000	67.641	74.038	73.489	77.849	80.663	68.721	92.388	75.234	69.508	14658.000	3.467	92.049	96.402	88.073	968257.000	131127.000	36135.000	84.786	88.073	96.402	1127.000	432.000	56.000	26.749	0.450	968257.000	36135.000	131127.000	0.000	166.431	76.335
210606_120115_458434 :: res_from_gt_ctmc_210605_204049_1_5_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc1_iou5_MOT	65.767	62.889	69.239	88.101	69.845	0.000	93.674	1615.000	1597.000	1099384.000	968569.000	80389.000	66.155	75.09	72.45	78.524	81.163	67.639	89.612	76.331	68.402	14581.000	3.467	93.674	100.000	88.101	968569.000	130815.000	0.000	88.101	88.101	100.000	1128.000	431.000	56.000	26.687	0.000	968569.000	0.000	130815.000	0.000	165.503	76.331
210606_115702_464690 :: res_from_gt_ctmc_210605_204049_1_6_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc1_iou6_MOT	62.922	59.523	66.89	80.177	53.746	0.000	88.998	1615.000	1582.000	1099384.000	881453.000	80389.000	61.777	77.051	69.494	79.767	82.287	64.247	82.938	78.371	64.999	21892.000	5.449	88.998	100.000	80.177	881453.000	217931.000	0.000	80.177	80.177	100.000	868.000	659.000	88.000	40.805	0.000	881453.000	0.000	217931.000	0.000	273.046	78.371
210606_114820_593333 :: res_from_gt_ctmc_210605_204049_1_7_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc1_iou7_MOT	55.292	50.279	61.029	64.063	25.449	0.000	78.096	1615.000	1564.000	1099384.000	704298.000	80389.000	51.361	80.173	62.78	81.905	84.376	55.961	69.505	81.609	56.722	35962.000	13.622	78.096	100.000	64.063	704298.000	395086.000	0.000	64.063	64.063	100.000	411.000	984.000	220.000	60.929	0.000	704298.000	0.000	395086.000	0.000	561.354	81.609
210606_113949_382425 :: res_from_gt_ctmc_210605_204049_1_8_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc1_iou8_MOT	38.094	31.031	46.848	36.920	4.334	0.000	53.930	1615.000	1501.000	1099384.000	405896.000	80389.000	31.258	84.664	47.598	85.485	87.783	38.253	45.042	86.212	38.832	49411.000	39.505	53.930	100.000	36.920	405896.000	693488.000	0.000	36.920	36.920	100.000	70.000	907.000	638.000	56.161	0.000	405896.000	0.000	693488.000	0.000	1338.315	86.212
210606_113410_520697 :: res_from_gt_ctmc_210605_204049_1_9_210606_110314_grs	log/no_ibt_ctmc_0_46_100_100_MOT/log/CTMC_0_46_100_100/res_from_gt_assoc1_iou9_MOT	11.141	6.598	18.828	7.250	0.000	0.000	13.519	1615.000	1249.000	1099384.000	79702.000	80389.000	6.6004	91.044	18.892	91.342	93.027	11.144	12.213	92.493	11.296	20560.000	94.303	13.519	100.000	7.250	79702.000	1019682.000	0.000	7.250	7.250	100.000	0.000	92.000	1523.000	5.697	0.000	79702.000	0.000	1019682.000	0.000	2835.981	92.494

# DETRAC

210606_122224_508005 :: res_from_gt_detrac_210605_204908_2_0_210606_110305_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_2_assoc0_iou0	64.303	59.848	69.507	70.416	81.359	38.000	85.101	8256.000	8252.000	1209186.000	1191719.000	140131.000	68.268	69.269	74.994	75.494	81.265	68.857	97.837	70.098	68.582	33957.000	3.016	85.102	85.725	84.486	1021598.000	187588.000	170121.000	70.419	84.487	85.726	6717.000	1290.000	249.000	15.625	1.214	1021608.000	170111.000	187578.000	0.450	401.919	78.691
210606_121321_151861 :: res_from_gt_detrac_210605_204908_2_1_210606_110305_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_2_assoc0_iou1	66.589	62.824	70.98	76.906	81.359	31.000	87.977	8256.000	8215.000	1209186.000	1113241.000	140131.000	67.937	73.792	74.84	78.207	81.514	69.418	93.324	74.986	69.979	33940.000	3.016	87.977	91.768	84.486	1021598.000	187588.000	91643.000	76.909	84.487	91.769	6717.000	1290.000	249.000	15.625	0.654	1021606.000	91635.000	187580.000	0.367	401.718	78.691
210606_122140_970208 :: res_from_gt_detrac_210605_204908_2_2_210606_110305_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_2_assoc0_iou2	66.836	63.19	71.083	78.238	81.359	22.000	88.591	8256.000	8206.000	1209186.000	1097136.000	140131.000	67.716	74.632	74.732	78.614	81.659	69.356	92.327	75.867	70.046	33934.000	3.016	88.592	93.115	84.486	1021598.000	187588.000	75538.000	78.240	84.487	93.115	6717.000	1290.000	249.000	15.625	0.539	1021603.000	75533.000	187583.000	0.260	401.648	78.691
210606_122204_250389 :: res_from_gt_detrac_210605_204908_2_3_210606_110305_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_2_assoc0_iou3	66.951	63.352	71.13	79.664	81.359	14.000	89.258	8256.000	8197.000	1209186.000	1079897.000	140131.000	67.352	75.416	74.555	79.057	81.869	69.193	91.261	76.69	69.988	33930.000	3.016	89.259	94.601	84.486	1021598.000	187588.000	58299.000	79.665	84.487	94.602	6717.000	1290.000	249.000	15.625	0.416	1021601.000	58296.000	187585.000	0.166	401.602	78.691
210606_121140_515025 :: res_from_gt_detrac_210605_204908_2_4_210606_110305_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_2_assoc0_iou4	66.862	63.25	71.039	81.311	81.359	8.000	90.042	8256.000	8185.000	1209186.000	1059984.000	140131.000	66.77	76.169	74.216	79.534	82.147	68.85	89.95	77.48	69.693	33901.000	3.016	90.042	96.379	84.486	1021598.000	187588.000	38386.000	81.312	84.487	96.379	6717.000	1290.000	249.000	15.625	0.274	1021599.000	38385.000	187587.000	0.095	401.259	78.691
210606_122131_438140 :: res_from_gt_detrac_210605_204908_2_5_210606_110305_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_2_assoc0_iou5	66.319	62.564	70.622	84.247	81.359	4.000	91.472	8256.000	8162.000	1209186.000	1024487.000	140131.000	65.448	77.247	73.467	80.192	82.653	67.966	87.63	78.609	68.885	33777.000	3.016	91.472	99.718	84.486	1021598.000	187588.000	2889.000	84.247	84.486	99.718	6717.000	1290.000	249.000	15.625	0.021	1021598.000	2889.000	187588.000	0.047	399.792	78.691
210606_122123_057084 :: res_from_gt_detrac_210605_204908_2_6_210606_110305_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_2_assoc0_iou6	64.728	60.581	69.429	79.743	74.019	4.000	88.730	8256.000	8136.000	1209186.000	964244.000	140131.000	62.727	78.661	71.831	81.105	83.459	65.975	83.597	80.089	66.952	44657.000	4.251	88.730	100.000	79.743	964244.000	244942.000	0.000	79.743	79.743	100.000	6111.000	1794.000	351.000	21.730	0.000	964244.000	0.000	244942.000	0.050	560.010	80.089
210606_120912_620284 :: res_from_gt_detrac_210605_204908_2_7_210606_110305_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_2_assoc0_iou7	60.008	54.847	65.836	69.439	56.407	0.000	81.963	8256.000	8100.000	1209186.000	839645.000	140131.000	56.101	80.792	67.61	82.548	84.883	60.76	75.033	82.313	61.761	65542.000	7.146	81.963	100.000	69.439	839645.000	369541.000	0.000	69.439	69.439	100.000	4657.000	3009.000	590.000	36.446	0.000	839645.000	0.000	369541.000	0.000	943.881	82.313
